"","gene_id.anti_PDL_treated_tumor_vs_baseline_tumor","gene_name","base_mean","lfcSE.anti_PDL_treated_tumor_vs_baseline_tumor","pvalue.anti_PDL_treated_tumor_vs_baseline_tumor","adj.P.Val.anti_PDL_treated_tumor_vs_baseline_tumor","gene_id"
"ENSG00000155330","ENSG00000155330",666.607679725039,-0.000264254813625061,0.0169493994075374,0.811714608586395,0.999696895553961,"ENSG00000155330"
"ENSG00000155363","ENSG00000155363",3266.80968291741,0.00126311424930307,0.0197615376411176,0.256595604559766,0.999696895553961,"ENSG00000155363"
"ENSG00000155366","ENSG00000155366",10268.7485719486,0.000765742005685725,0.0181216438570418,0.460832842692294,0.999696895553961,"ENSG00000155366"
"ENSG00000155367","ENSG00000155367",117.592526784748,-0.000469452179828387,0.018332593250322,0.614657609291469,0.999696895553961,"ENSG00000155367"
"ENSG00000155368","ENSG00000155368",13780.4531952104,0.00119575758857701,0.0168618765696023,0.404644330142987,0.999696895553961,"ENSG00000155368"
"ENSG00000155380","ENSG00000155380",6598.59921955648,-0.00029319518104042,0.0180315888559577,0.748883970291259,0.999696895553961,"ENSG00000155380"
"ENSG00000155393","ENSG00000155393",1433.70458868951,-2.27199015505497e-05,0.0169236348176142,0.983442937514761,0.999696895553961,"ENSG00000155393"
"ENSG00000155438","ENSG00000155438",2440.50022007692,-0.0010543273205504,0.0175902041254098,0.380264689559284,0.999696895553961,"ENSG00000155438"
"ENSG00000155463","ENSG00000155463",7182.42052442135,5.42874905671899e-06,0.0165456342889226,0.996763851588178,0.999696895553961,"ENSG00000155463"
"ENSG00000155465","ENSG00000155465",1465.91564235342,-0.000954826133182509,0.021486142286458,0.327695753033147,0.999696895553961,"ENSG00000155465"
"ENSG00000155495","ENSG00000155495",2110.19775673712,-9.49685714251794e-05,0.0244484719924402,0.912701858690674,0.999696895553961,"ENSG00000155495"
"ENSG00000155506","ENSG00000155506",12638.5915129645,0.00118576445353895,0.0168658589637124,0.406853098972845,0.999696895553961,"ENSG00000155506"
"ENSG00000155508","ENSG00000155508",2867.08448229988,-0.0014843059778739,0.0181580759029142,0.249161604088439,0.999696895553961,"ENSG00000155508"
"ENSG00000155530","ENSG00000155530",726.699176432941,-0.00111083191057481,0.0194582025389135,0.300862977405532,0.999696895553961,"ENSG00000155530"
"ENSG00000155542","ENSG00000155542",571.837407217059,-0.000310438996568596,0.0188878955943293,0.720587839131968,0.999696895553961,"ENSG00000155542"
"ENSG00000155545","ENSG00000155545",1833.12732296306,-0.000260119881516279,0.0182357235183483,0.771042019511217,0.999696895553961,"ENSG00000155545"
"ENSG00000155561","ENSG00000155561",7419.75619988196,-0.000753530580296971,0.0172631275296329,0.514329978586003,0.999696895553961,"ENSG00000155561"
"ENSG00000155592","ENSG00000155592",556.794003239395,0.00151921250708085,0.018751342639091,0.225193542966381,0.999696895553961,"ENSG00000155592"
"ENSG00000155621","ENSG00000155621",717.271071190798,-0.000599304673118406,0.0175999821438464,0.566113450887619,0.999696895553961,"ENSG00000155621"
"ENSG00000155622","ENSG00000155622",126.918996340254,-0.00204033595927636,0.0457737607349162,0.156722982846571,0.999696895553961,"ENSG00000155622"
"ENSG00000155629","ENSG00000155629",1718.63628023846,-0.00186911337019726,0.0236432704066422,0.130221066284857,0.999696895553961,"ENSG00000155629"
"ENSG00000155636","ENSG00000155636",763.117059366678,-0.000352355914108607,0.0165217729822259,0.801212175713367,0.999696895553961,"ENSG00000155636"
"ENSG00000155657","ENSG00000155657",1602.30289379095,0.000487292317903181,0.0250038824164547,0.584867795419046,0.999696895553961,"ENSG00000155657"
"ENSG00000155659","ENSG00000155659",2940.96043744078,0.00175677042692018,0.0311419235042018,0.143528262423498,0.999696895553961,"ENSG00000155659"
"ENSG00000155660","ENSG00000155660",30203.2512345394,0.000235682984534021,0.0181274265902385,0.792965441315521,0.999696895553961,"ENSG00000155660"
"ENSG00000155666","ENSG00000155666",180.620531268246,0.000251513580359386,0.0176275196722647,0.791789930003597,0.999696895553961,"ENSG00000155666"
"ENSG00000155729","ENSG00000155729",1045.21441266646,-0.00231213032004857,0.018856205230043,0.128526886186374,0.999696895553961,"ENSG00000155729"
"ENSG00000155744","ENSG00000155744",1225.55802397028,-0.00101784117605791,0.0204834217944261,0.314357536178851,0.999696895553961,"ENSG00000155744"
"ENSG00000155749","ENSG00000155749",84.8983406441221,-7.95728287877288e-05,0.0211236098152774,0.922701603584765,0.999696895553961,"ENSG00000155749"
"ENSG00000155754","ENSG00000155754",157.257992890883,-7.43297295586845e-05,0.0189557500376166,0.929395233868842,0.999696895553961,"ENSG00000155754"
"ENSG00000155755","ENSG00000155755",2420.72264521434,-0.00120551926021122,0.0183844872603776,0.30215555605689,0.999696895553961,"ENSG00000155755"
"ENSG00000155760","ENSG00000155760",3777.054165673,-0.00119245468124272,0.0228344394209104,0.248331207838924,0.999696895553961,"ENSG00000155760"
"ENSG00000155761","ENSG00000155761",28.0183283422194,-0.00163107876868472,0.0362165783825343,0.1820170343886,0.999696895553961,"ENSG00000155761"
"ENSG00000155792","ENSG00000155792",655.059794600988,0.000411051348063627,0.0178907389032582,0.667013163938312,0.999696895553961,"ENSG00000155792"
"ENSG00000155816","ENSG00000155816",518.139243876377,-0.00133545493010633,0.0240187536334872,0.211413971500865,0.999696895553961,"ENSG00000155816"
"ENSG00000155827","ENSG00000155827",3663.42042346879,0.00153065232413832,0.0177885161582957,0.255668464782274,0.999696895553961,"ENSG00000155827"
"ENSG00000155846","ENSG00000155846",1115.77596195419,-0.00194095670673511,0.0256210222847019,0.118717987799742,0.999696895553961,"ENSG00000155846"
"ENSG00000155849","ENSG00000155849",1728.57912062787,0.000165768141156459,0.0187636591035249,0.845816704376746,0.999696895553961,"ENSG00000155849"
"ENSG00000155850","ENSG00000155850",9081.71866220707,-0.00189100595747619,0.0211713978253561,0.140201446334712,0.999696895553961,"ENSG00000155850"
"ENSG00000155858","ENSG00000155858",593.629732128256,0.000165185293420703,0.0168515982171601,0.884323737719947,0.999696895553961,"ENSG00000155858"
"ENSG00000155868","ENSG00000155868",800.004093952742,-0.00104123535127819,0.0198235931466042,0.315431907668403,0.999696895553961,"ENSG00000155868"
"ENSG00000155876","ENSG00000155876",4547.45322722109,0.000746793677377428,0.0171456670802923,0.527355999684705,0.999696895553961,"ENSG00000155876"
"ENSG00000155886","ENSG00000155886",37.4584274748614,-0.00188696086551008,0.0418866694516355,0.162780025808937,0.999696895553961,"ENSG00000155886"
"ENSG00000155893","ENSG00000155893",3550.63380379281,-0.000422071187641395,0.0176288922429878,0.669777760511185,0.999696895553961,"ENSG00000155893"
"ENSG00000155897","ENSG00000155897",49.1575847346983,0.00161003464150437,0.0388339070823453,0.199910470136262,0.999696895553961,"ENSG00000155897"
"ENSG00000155903","ENSG00000155903",1650.67522351584,-0.00152489823026225,0.0198912625411531,0.20292647987321,0.999696895553961,"ENSG00000155903"
"ENSG00000155906","ENSG00000155906",1186.12482052967,-0.000373805221699394,0.0168279745744087,0.752066214110984,0.999696895553961,"ENSG00000155906"
"ENSG00000155926","ENSG00000155926",1228.56703150026,-0.00026988485530596,0.0190351662111256,0.752534118550777,0.999696895553961,"ENSG00000155926"
"ENSG00000155957","ENSG00000155957",719.416064189088,-0.000454834117225906,0.0203960516126947,0.597657725764198,0.999696895553961,"ENSG00000155957"
"ENSG00000155959","ENSG00000155959",2394.20304709221,-0.00102712018785127,0.0184015448308836,0.352284133354239,0.999696895553961,"ENSG00000155959"
"ENSG00000155961","ENSG00000155961",29.7161833963707,-0.000297503250838035,0.0228912519872801,0.725732834801439,0.999696895553961,"ENSG00000155961"
"ENSG00000155962","ENSG00000155962",1211.39073930958,-0.000327632492994379,0.0218177447694484,0.69674743270883,0.999696895553961,"ENSG00000155962"
"ENSG00000155966","ENSG00000155966",164.832331254155,-0.000398489933547911,0.0197333096391745,0.643350461112623,0.999696895553961,"ENSG00000155966"
"ENSG00000155970","ENSG00000155970",229.817456565534,-0.00161810072293915,0.0278814929438252,0.158844230527417,0.999696895553961,"ENSG00000155970"
"ENSG00000155974","ENSG00000155974",581.998720944702,-0.000230546649375139,0.0191003931888335,0.785804859621272,0.999696895553961,"ENSG00000155974"
"ENSG00000155975","ENSG00000155975",2021.60750159904,-0.00091848119121009,0.0178521784512391,0.411437676893196,0.999696895553961,"ENSG00000155975"
"ENSG00000155980","ENSG00000155980",160.336461068663,-0.000412958042763786,0.0231006936895434,0.631248681752433,0.999696895553961,"ENSG00000155980"
"ENSG00000156011","ENSG00000156011",1228.83332466099,0.000377153983009576,0.0198542850495981,0.658946359328081,0.999696895553961,"ENSG00000156011"
"ENSG00000156017","ENSG00000156017",1218.50475300151,-0.000666285808016696,0.0190148498181646,0.482948087225017,0.999696895553961,"ENSG00000156017"
"ENSG00000156026","ENSG00000156026",1133.39315687177,-0.000601301680207114,0.0172638286258331,0.586505872578727,0.999696895553961,"ENSG00000156026"
"ENSG00000156030","ENSG00000156030",2462.52428176493,0.000485068821826421,0.0171912341531684,0.655663334518031,0.999696895553961,"ENSG00000156030"
"ENSG00000156042","ENSG00000156042",89.428467101971,0.000216064640357633,0.0251448445898955,0.806365966458504,0.999696895553961,"ENSG00000156042"
"ENSG00000156050","ENSG00000156050",247.692789998001,0.000383033058578728,0.0172754018003936,0.713037557808108,0.999696895553961,"ENSG00000156050"
"ENSG00000156052","ENSG00000156052",4964.125968122,-0.000162544339919569,0.016589030156893,0.900837490440543,0.999696895553961,"ENSG00000156052"
"ENSG00000156076","ENSG00000156076",44.3791637563839,-0.00029392505107513,0.0519354643779041,0.81767650088845,0.999696895553961,"ENSG00000156076"
"ENSG00000156103","ENSG00000156103",8158.58999858955,0.00270919973896929,0.0480169979755329,0.0921692176423692,0.999696895553961,"ENSG00000156103"
"ENSG00000156110","ENSG00000156110",1110.71725142144,-0.000392993239875845,0.0169279918861425,0.731381870124773,0.999696895553961,"ENSG00000156110"
"ENSG00000156113","ENSG00000156113",2306.12139273681,0.000453122632587908,0.021447230883726,0.596687054916261,0.999696895553961,"ENSG00000156113"
"ENSG00000156127","ENSG00000156127",298.602870083351,0.00221979104520099,0.0373981460950758,0.104935374367565,0.999696895553961,"ENSG00000156127"
"ENSG00000156136","ENSG00000156136",1972.48525525166,-0.000805203899930762,0.0190551503680437,0.416296506526676,0.999696895553961,"ENSG00000156136"
"ENSG00000156140","ENSG00000156140",150.9126243822,0.000673481687574718,0.0233014176922163,0.454387194822824,0.999696895553961,"ENSG00000156140"
"ENSG00000156162","ENSG00000156162",2718.40688181008,-0.00104768614786322,0.0216295535236213,0.295407852105562,0.999696895553961,"ENSG00000156162"
"ENSG00000156170","ENSG00000156170",1099.94607311795,-0.00141456190543754,0.0202561405025171,0.217841036232562,0.999696895553961,"ENSG00000156170"
"ENSG00000156171","ENSG00000156171",2752.19931866661,-0.0012438999191884,0.0171947905365648,0.355813842422875,0.999696895553961,"ENSG00000156171"
"ENSG00000156172","ENSG00000156172",235.817634380287,-0.000976689356428623,0.0199771913074203,0.334289952771254,0.999696895553961,"ENSG00000156172"
"ENSG00000156219","ENSG00000156219",875.180803641044,-0.000194640904136632,0.0216783938580356,0.814349313261169,0.999696895553961,"ENSG00000156219"
"ENSG00000156232","ENSG00000156232",697.608175117032,0.00192122137829961,0.0203758975755539,0.143956468134348,0.999696895553961,"ENSG00000156232"
"ENSG00000156234","ENSG00000156234",927.91260766156,-4.12447278274024e-05,0.0421565414555124,0.973063180508574,0.999696895553961,"ENSG00000156234"
"ENSG00000156239","ENSG00000156239",810.770188576639,0.00109495036730091,0.0190534099449106,0.313707915088337,0.999696895553961,"ENSG00000156239"
"ENSG00000156253","ENSG00000156253",1526.62701304475,-0.000279193721877733,0.0166713628881675,0.823928033766437,0.999696895553961,"ENSG00000156253"
"ENSG00000156256","ENSG00000156256",3156.5787930818,-0.00014499921610946,0.0172246071481887,0.885847289773845,0.999696895553961,"ENSG00000156256"
"ENSG00000156261","ENSG00000156261",14930.9142550992,-8.24495494358932e-05,0.0171088514705219,0.936487347733718,0.999696895553961,"ENSG00000156261"
"ENSG00000156265","ENSG00000156265",452.678720452839,0.000602545328112678,0.0200283341926101,0.503539831692537,0.999696895553961,"ENSG00000156265"
"ENSG00000156269","ENSG00000156269",536.517730086618,0.000112507282563718,0.0386475611776375,0.92325427858396,0.999696895553961,"ENSG00000156269"
"ENSG00000156273","ENSG00000156273",4479.02826120442,-0.000610787530536591,0.0179593008455982,0.543069854333798,0.999696895553961,"ENSG00000156273"
"ENSG00000156298","ENSG00000156298",1044.62603228955,0.00267746560383913,0.0458301298142439,0.0886848878416813,0.999696895553961,"ENSG00000156298"
"ENSG00000156299","ENSG00000156299",3071.86444236823,0.00110191554647374,0.0176242780555095,0.363928583353179,0.999696895553961,"ENSG00000156299"
"ENSG00000156304","ENSG00000156304",2730.24153535878,0.000589790357785417,0.0169835235245235,0.616957031388418,0.999696895553961,"ENSG00000156304"
"ENSG00000156313","ENSG00000156313",1145.33537627818,-0.000806502800471042,0.0171129420855749,0.505339523082821,0.999696895553961,"ENSG00000156313"
"ENSG00000156345","ENSG00000156345",568.381934368511,-0.000299482832954913,0.0182506291785607,0.739261481258866,0.999696895553961,"ENSG00000156345"
"ENSG00000156374","ENSG00000156374",722.738587917931,-0.000503712949092613,0.018696867796543,0.583815635658171,0.999696895553961,"ENSG00000156374"
"ENSG00000156381","ENSG00000156381",1556.23916101433,-0.000353918320364357,0.0172633146657867,0.732945587321832,0.999696895553961,"ENSG00000156381"
"ENSG00000156384","ENSG00000156384",398.563976520318,-0.00100561733640719,0.018491423601801,0.356270350268684,0.999696895553961,"ENSG00000156384"
"ENSG00000156398","ENSG00000156398",444.773598098218,2.5856440581836e-05,0.017179395230331,0.979645252958969,0.999696895553961,"ENSG00000156398"
"ENSG00000156411","ENSG00000156411",3661.64358464403,-5.37146251437582e-05,0.0168538812929559,0.961939700651384,0.999696895553961,"ENSG00000156411"
"ENSG00000156414","ENSG00000156414",955.138790539159,-7.11231223381405e-05,0.020861054943493,0.930773872105158,0.999696895553961,"ENSG00000156414"
"ENSG00000156427","ENSG00000156427",31.0297487142112,0.000161878705154869,0.0251573133055789,0.854188185470051,0.999696895553961,"ENSG00000156427"
"ENSG00000156453","ENSG00000156453",2895.90204222741,0.000647290376732785,0.0228728193240802,0.468805720097713,0.999696895553961,"ENSG00000156453"
"ENSG00000156466","ENSG00000156466",23.3178932843325,0.000868782636209096,0.0389044310130294,0.464394022446182,0.999696895553961,"ENSG00000156466"
"ENSG00000156467","ENSG00000156467",12828.6216891706,-0.000264200711748126,0.0171570194517347,0.800262974547211,0.999696895553961,"ENSG00000156467"
"ENSG00000156469","ENSG00000156469",1286.99899107338,-0.000722272925671333,0.017064247636384,0.545913613985999,0.999696895553961,"ENSG00000156469"
"ENSG00000156471","ENSG00000156471",7263.83361982603,0.000649048829777693,0.0168251164430366,0.606740039253924,0.999696895553961,"ENSG00000156471"
"ENSG00000156475","ENSG00000156475",161.280873008528,0.000560707393341198,0.0198496604667315,0.530554449292614,0.999696895553961,"ENSG00000156475"
"ENSG00000156482","ENSG00000156482",29343.9252920625,6.63157555817786e-05,0.0179662086257209,0.940864651863535,0.999696895553961,"ENSG00000156482"
"ENSG00000156500","ENSG00000156500",189.789601331866,-0.00119166743183533,0.0188878980507496,0.291277239928143,0.999696895553961,"ENSG00000156500"
"ENSG00000156502","ENSG00000156502",1709.57335723149,-4.72665559750767e-05,0.0169595970515498,0.965141553387456,0.999696895553961,"ENSG00000156502"
"ENSG00000156504","ENSG00000156504",2517.84621187135,-0.000104316989283721,0.0166145514113059,0.934912034312642,0.999696895553961,"ENSG00000156504"
"ENSG00000156508","ENSG00000156508",343460.386630915,-0.00026302221618373,0.0176649557859612,0.781832016923907,0.999696895553961,"ENSG00000156508"
"ENSG00000156510","ENSG00000156510",238.106683042016,-0.00252922414949562,0.049574402955987,0.11234183730646,0.999696895553961,"ENSG00000156510"
"ENSG00000156515","ENSG00000156515",9566.94294224165,0.00110487148946956,0.0188443302982229,0.315895693956358,0.999696895553961,"ENSG00000156515"
"ENSG00000156521","ENSG00000156521",1539.31352887949,0.000395111547344971,0.0170750243494635,0.718331377815151,0.999696895553961,"ENSG00000156521"
"ENSG00000156531","ENSG00000156531",2005.32949667387,-0.000933453139717102,0.0187216265962371,0.374145935724503,0.999696895553961,"ENSG00000156531"
"ENSG00000156535","ENSG00000156535",12768.4335572124,-0.000849260970433701,0.0178431793978825,0.438099987322769,0.999696895553961,"ENSG00000156535"
"ENSG00000156587","ENSG00000156587",4368.21072991165,0.00220802587857126,0.0249248539399786,0.0968807017154814,0.999696895553961,"ENSG00000156587"
"ENSG00000156599","ENSG00000156599",6749.44592811969,0.000483076251297195,0.0171228446230171,0.661989843843838,0.999696895553961,"ENSG00000156599"
"ENSG00000156603","ENSG00000156603",831.76273707725,0.000834490550886125,0.0176083762539237,0.456627860460231,0.999696895553961,"ENSG00000156603"
"ENSG00000156639","ENSG00000156639",6157.28903593967,0.00025025069998734,0.0170341611525615,0.816322658463167,0.999696895553961,"ENSG00000156639"
"ENSG00000156642","ENSG00000156642",8351.40014937487,0.000123158867953166,0.0172339640179235,0.902529641445059,0.999696895553961,"ENSG00000156642"
"ENSG00000156650","ENSG00000156650",1473.76187686796,-0.0004263173098163,0.0177304820570485,0.662733205019244,0.999696895553961,"ENSG00000156650"
"ENSG00000156671","ENSG00000156671",2154.52596285408,-0.000782588705341594,0.0170416405768918,0.522335787657079,0.999696895553961,"ENSG00000156671"
"ENSG00000156675","ENSG00000156675",1005.68271530794,-0.000343443491568622,0.0172968223957994,0.73821528699591,0.999696895553961,"ENSG00000156675"
"ENSG00000156697","ENSG00000156697",1753.28801844906,0.000274369479036553,0.0169261069246139,0.806494742780516,0.999696895553961,"ENSG00000156697"
"ENSG00000156709","ENSG00000156709",3507.31689557647,0.000788780033195691,0.0172259134101401,0.502406681464044,0.999696895553961,"ENSG00000156709"
"ENSG00000156711","ENSG00000156711",497.837052351389,-0.000261192871691767,0.0195484766952506,0.756296005389357,0.999696895553961,"ENSG00000156711"
"ENSG00000156735","ENSG00000156735",1438.71145993411,-0.00086340003239921,0.0196831200444892,0.380584219151188,0.999696895553961,"ENSG00000156735"
"ENSG00000156738","ENSG00000156738",213.486432285587,-0.00339596632768806,0.0560494562709508,0.0700072335624984,0.999696895553961,"ENSG00000156738"
"ENSG00000156787","ENSG00000156787",693.614493408753,-0.000934114334654698,0.0185274400577676,0.379549342785122,0.999696895553961,"ENSG00000156787"
"ENSG00000156795","ENSG00000156795",777.804906992065,-0.00167550546897706,0.0214237467713907,0.164476553085616,0.999696895553961,"ENSG00000156795"
"ENSG00000156802","ENSG00000156802",4264.66617138393,-0.00204139752313271,0.0251739592850846,0.109905310422812,0.999696895553961,"ENSG00000156802"
"ENSG00000156804","ENSG00000156804",5443.50654341356,-0.000585993295713802,0.0186072347612111,0.536048532535589,0.999696895553961,"ENSG00000156804"
"ENSG00000156831","ENSG00000156831",1541.54953072443,-0.000253583915475545,0.0171871938456046,0.806382094525004,0.999696895553961,"ENSG00000156831"
"ENSG00000156853","ENSG00000156853",1427.80908411187,0.000441225024851403,0.0172225330145937,0.679589936974054,0.999696895553961,"ENSG00000156853"
"ENSG00000156858","ENSG00000156858",2077.42991414626,0.0012208366927916,0.0186632087913712,0.289825088581949,0.999696895553961,"ENSG00000156858"
"ENSG00000156860","ENSG00000156860",3969.68931846604,0.000969208687210951,0.0183226132855499,0.374040510678465,0.999696895553961,"ENSG00000156860"
"ENSG00000156869","ENSG00000156869",209.742225562852,0.000649368535027441,0.0176144643938969,0.53942995160221,0.999696895553961,"ENSG00000156869"
"ENSG00000156873","ENSG00000156873",1184.64627010224,0.000538986959664855,0.0166437168935509,0.686180517939538,0.999696895553961,"ENSG00000156873"
"ENSG00000156875","ENSG00000156875",4104.00285441205,-0.000536644520217329,0.0169465413559079,0.648265761488961,0.999696895553961,"ENSG00000156875"
"ENSG00000156876","ENSG00000156876",497.751350066472,-0.00170043114747222,0.0236220632422542,0.15042547177757,0.999696895553961,"ENSG00000156876"
"ENSG00000156885","ENSG00000156885",22.5695040653613,0.00018063455398763,0.0356760899005296,0.870911280620061,0.999696895553961,"ENSG00000156885"
"ENSG00000156886","ENSG00000156886",71.1189710810502,-0.000555794891461762,0.0246197422478001,0.533973542386729,0.999696895553961,"ENSG00000156886"
"ENSG00000156928","ENSG00000156928",2255.29580367001,-0.000226723932338262,0.0169934311677428,0.834789910797927,0.999696895553961,"ENSG00000156928"
"ENSG00000156931","ENSG00000156931",2071.37608190206,-0.000647659322153616,0.0169116070745807,0.596606941918064,0.999696895553961,"ENSG00000156931"
"ENSG00000156958","ENSG00000156958",1358.06398103709,0.00225297447239934,0.0265162922596305,0.0915121044283123,0.999696895553961,"ENSG00000156958"
"ENSG00000156966","ENSG00000156966",1232.40479619951,0.000145720897637428,0.017176608806712,0.886601613785049,0.999696895553961,"ENSG00000156966"
"ENSG00000156968","ENSG00000156968",173.23350792515,-0.000713483356530799,0.0244380705013777,0.43541938563663,0.999696895553961,"ENSG00000156968"
"ENSG00000156970","ENSG00000156970",1499.53900395174,-0.000151087618443499,0.0192678321688655,0.856474799715227,0.999696895553961,"ENSG00000156970"
"ENSG00000156973","ENSG00000156973",1370.78630120038,3.20734484527489e-05,0.0170291081085481,0.975789217766014,0.999696895553961,"ENSG00000156973"
"ENSG00000156976","ENSG00000156976",20446.1689703876,-0.00224732754187971,0.0190430956792664,0.130637111346338,0.999696895553961,"ENSG00000156976"
"ENSG00000156983","ENSG00000156983",2495.34281051936,0.000529369665592658,0.0172051689128201,0.629466373646655,0.999696895553961,"ENSG00000156983"
"ENSG00000156990","ENSG00000156990",3512.22785608448,-0.000432435284076986,0.0175060450117383,0.668781648372009,0.999696895553961,"ENSG00000156990"
"ENSG00000157014","ENSG00000157014",1584.32194039248,0.000813876962214931,0.0170702449885933,0.50659486364044,0.999696895553961,"ENSG00000157014"
"ENSG00000157017","ENSG00000157017",19.913160556153,0.000661565214586092,0.0298922351576046,0.504365765734412,0.999696895553961,"ENSG00000157017"
"ENSG00000157020","ENSG00000157020",10242.7295045579,0.000244593159984802,0.0169066358031788,0.827534743437126,0.999696895553961,"ENSG00000157020"
"ENSG00000157036","ENSG00000157036",596.255192508435,0.00037779002893544,0.0165812428287828,0.778879804252867,0.999696895553961,"ENSG00000157036"
"ENSG00000157045","ENSG00000157045",1792.68969096439,0.000521557725959195,0.016737207301554,0.680959865238804,0.999696895553961,"ENSG00000157045"
"ENSG00000157064","ENSG00000157064",346.69860589078,0.000339796831696313,0.0224487587266132,0.688196734262779,0.999696895553961,"ENSG00000157064"
"ENSG00000157077","ENSG00000157077",1289.53185771916,-0.000400184674498006,0.0175876337531753,0.686066770569556,0.999696895553961,"ENSG00000157077"
"ENSG00000157087","ENSG00000157087",776.526542173271,0.00159164383387799,0.0328968231001822,0.17557890881992,0.999696895553961,"ENSG00000157087"
"ENSG00000157103","ENSG00000157103",93.1440356237495,-0.000299664924754175,0.0213411658630493,0.719860895634686,0.999696895553961,"ENSG00000157103"
"ENSG00000157106","ENSG00000157106",7442.37278080054,-0.000447499427168142,0.0168254618372829,0.709777077552619,0.999696895553961,"ENSG00000157106"
"ENSG00000157110","ENSG00000157110",2064.28182578711,-0.000738614184881254,0.021868442738917,0.419037574213415,0.999696895553961,"ENSG00000157110"
"ENSG00000157150","ENSG00000157150",137.429780770295,0.000680334559096999,0.0271799268891391,0.470892894711189,0.999696895553961,"ENSG00000157150"
"ENSG00000157152","ENSG00000157152",97.8637302178829,-0.00645240048072,0.0914946609666134,0.0375863028385033,0.999696895553961,"ENSG00000157152"
"ENSG00000157168","ENSG00000157168",22.3084389364645,9.78822488919993e-05,0.022486041312721,0.906552194231188,0.999696895553961,"ENSG00000157168"
"ENSG00000157181","ENSG00000157181",1916.32058454808,-0.0011466573701537,0.0195258733679858,0.289719890235139,0.999696895553961,"ENSG00000157181"
"ENSG00000157184","ENSG00000157184",901.245841473304,0.000537762344812598,0.0172794911877134,0.619407599721749,0.999696895553961,"ENSG00000157184"
"ENSG00000157191","ENSG00000157191",4847.3412907365,5.67094957727548e-05,0.0168343491202805,0.960149529472808,0.999696895553961,"ENSG00000157191"
"ENSG00000157193","ENSG00000157193",2097.3918657624,0.000470753217295276,0.016776447504682,0.702637258489292,0.999696895553961,"ENSG00000157193"
"ENSG00000157212","ENSG00000157212",1029.34318594241,-0.00057923419831553,0.0177145996116466,0.571099223274322,0.999696895553961,"ENSG00000157212"
"ENSG00000157214","ENSG00000157214",405.186731897467,-0.000134980849525724,0.019839574078514,0.869987055094681,0.999696895553961,"ENSG00000157214"
"ENSG00000157216","ENSG00000157216",1988.78231883801,-2.56488799112479e-06,0.0179524712697709,0.997709892608547,0.999696895553961,"ENSG00000157216"
"ENSG00000157224","ENSG00000157224",5303.17932487977,-0.00135356383474312,0.0195902653553656,0.239540310154483,0.999696895553961,"ENSG00000157224"
"ENSG00000157227","ENSG00000157227",98343.1059671187,0.000683216703495862,0.0192666307299172,0.469408135294501,0.999696895553961,"ENSG00000157227"
"ENSG00000157240","ENSG00000157240",5198.2723717218,0.00130028564702833,0.0216047376640191,0.228639605948487,0.999696895553961,"ENSG00000157240"
"ENSG00000157259","ENSG00000157259",3553.53071657243,5.95666308816894e-05,0.0167046497192231,0.960672608495345,0.999696895553961,"ENSG00000157259"
"ENSG00000157303","ENSG00000157303",108.171527917625,0.000405618562181965,0.0210695004241992,0.632864679989239,0.999696895553961,"ENSG00000157303"
"ENSG00000157315","ENSG00000157315",31.2380740716256,0.000463346903462248,0.0203987287998773,0.591523402041912,0.999696895553961,"ENSG00000157315"
"ENSG00000157322","ENSG00000157322",20.4408035639738,-0.000310693701991727,0.0285382616498156,0.74469207032843,0.999696895553961,"ENSG00000157322"
"ENSG00000157326","ENSG00000157326",601.828604354442,0.00106181695865589,0.0183479710211398,0.343344619992669,0.999696895553961,"ENSG00000157326"
"ENSG00000157343","ENSG00000157343",36.343880515013,-0.000449997563260395,0.0248997096309035,0.612099466546847,0.999696895553961,"ENSG00000157343"
"ENSG00000157349","ENSG00000157349",777.883678798404,4.97252634432022e-05,0.0167445197085286,0.96646510942723,0.999696895553961,"ENSG00000157349"
"ENSG00000157350","ENSG00000157350",4155.33400828605,0.00164031202686176,0.022353069880674,0.163699501650948,0.999696895553961,"ENSG00000157350"
"ENSG00000157353","ENSG00000157353",1140.60412336402,0.00164353623011765,0.017829162192208,0.234396374678859,0.999696895553961,"ENSG00000157353"
"ENSG00000157368","ENSG00000157368",106.355062615527,0.00283215451579967,0.0541560459315335,0.100539177990812,0.999696895553961,"ENSG00000157368"
"ENSG00000157379","ENSG00000157379",1151.01972587285,0.00143043152193213,0.0182829484144606,0.255167821171837,0.999696895553961,"ENSG00000157379"
"ENSG00000157388","ENSG00000157388",1022.54456360989,-0.000513879685040054,0.0178435103340654,0.602943732283687,0.999696895553961,"ENSG00000157388"
"ENSG00000157399","ENSG00000157399",664.63226629949,0.000615940678430425,0.018958473445656,0.511225515423241,0.999696895553961,"ENSG00000157399"
"ENSG00000157423","ENSG00000157423",22.9432438890533,-0.000601890725043778,0.0260240369622502,0.511999973904155,0.999696895553961,"ENSG00000157423"
"ENSG00000157426","ENSG00000157426",674.269879887463,-0.000300295186080049,0.0166567363671686,0.812946675227103,0.999696895553961,"ENSG00000157426"
"ENSG00000157429","ENSG00000157429",121.310053248004,0.000754136325048164,0.0176780947723651,0.486492237139405,0.999696895553961,"ENSG00000157429"
"ENSG00000157445","ENSG00000157445",70.4376647294125,-0.000137650654811261,0.023363606602107,0.871010297385801,0.999696895553961,"ENSG00000157445"
